"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Chalk impact|LSU_01:0000108","Chalky seeds|LSU_01:0000107","Days to heading|LSU_01:0000130","Emergence date|LSU_01:0000128","Grain length average|LSU_01:0000102","Grain length-width ratio average|LSU_01:0000105","Grain thickness average|LSU_01:0000104","Grain whiteness average|LSU_01:0000106","Grain width average|LSU_01:0000103","Harvest moisture|LSU_01:0000136","Harvest weight|LSU_01:0000137","Heading date|LSU_01:0000129","Plant height|LSU_01:0000132","Plot stand2|LSU_01:0000134","Plot stand|LSU_01:0000133","Ratoon moisture|LSU_01:0000139","Ratoon weight|LSU_01:0000140","Ratoon yield|LSU_01:0000141","Seedling vigor|LSU_01:0000131","Total milling percentage|LSU_01:0000101","Whole milling percentage|LSU_01:0000100","Yield|LSU_01:0000138","notes"
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44555","172M1605","","plot","118931","17CLPY1419","2","2","669","27","19","test","","","","","","","","","","","","","89","80","","","","","","14.04","13.49","169","107","","","15.34","4.28","2849","4","74.74","71.1","9119",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","50394","172L1555","","plot","119557","17CLPY1420","2","2","670","27","20","test","","","","","","","","","","","","","85","80","","","","","","11.53","12.29","165","100","","","14.57","4.97","3339","6","70.58","64.05","8550",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44435","172L1509","","plot","118945","17CLPY1421","2","2","671","27","21","test","","","","","","","","","","","","","86","80","","","","","","12.12","9.95","166","90","","","15.08","3.24","2164","6","75.19","67.5","6876",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48506","172L1416","","plot","119222","17CLPY1422","2","2","672","27","22","test","","","","","","","","","","","","","86","80","","","","","","11.88","13.09","166","82","","","12.69","3.82","2623","5","76.23","68.66","9071",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47080","172L1439","","plot","118986","17CLPY1423","2","2","673","27","23","test","","","","","","","","","","","","","88","80","","","","","","12.22","8.28","168","87","","","20.98","2.85","1771","5","75.69","66.23","5715",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46913","172M1638","","plot","119565","17CLPY1424","2","2","674","27","24","test","","","","","","","","","","","","","92","80","","","","","","15.09","12.83","172","94","","","12.79","2.7","1852","5","72.93","69.17","8567",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","54083","172L1383","","plot","118856","17CLPY1425","2","2","675","27","25","test","","","","","","","","","","","","","","80","","","","","","","","","","","","16.43","2.09","1373","6","","","",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","54233","172M1681","","plot","118832","17CLPY1426","2","2","676","28","25","test","","","","","","","","","","","","","89","80","","","","","","15.06","13.32","169","90","","","14.33","4.12","2776","4","73.85","70.24","8897",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53303","172A1712","","plot","119188","17CLPY1427","2","2","677","28","24","test","","","","","","","","","","","","","90","80","","","","","","13.15","11.53","170","92","","","13.47","4.53","3082","3","76.5","70.08","7874",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","54526","172M1662","","plot","118867","17CLPY1428","2","2","678","28","23","test","","","","","","","","","","","","","89","80","","","","","","15.77","14.07","169","97","","","14.61","3.52","2364","4","72.25","65.06","9319",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58730","RU1902037","","plot","119493","17CLPY1429","2","2","679","28","22","test","","","","","","","","","","","","","85","80","","","","","","12.64","13.91","165","85","","","14.87","5.17","3461","3","74.64","63.85","9556",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42220","172A1715","","plot","119350","17CLPY1430","2","2","680","28","21","test","","","","","","","","","","","","","85","80","","","","","","11.03","11.77","165","85","","","14.22","4.76","3211","3","75.3","67.84","8235",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","54128","172L1563","","plot","118905","17CLPY1431","2","2","681","28","20","test","","","","","","","","","","","","","85","80","","","","","","10.7","12.73","165","92","","","16.6","4.38","2873","3","75.91","69.13","8939",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47067","172L1387","","plot","119004","17CLPY1432","2","2","682","28","19","test","","","","","","","","","","","","","","80","","","","","","","","","","","","14.69","2.89","1939","5","","","",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","52201","172M1590","","plot","119503","17CLPY1433","2","2","683","28","18","test","","","","","","","","","","","","","87","80","","","","","","12.42","12.72","167","91","","","12.45","3.74","2575","3","74.68","66.82","8760",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45775","172L1552","","plot","119340","17CLPY1434","2","2","684","28","17","test","","","","","","","","","","","","","86","80","","","","","","11.6","13.04","166","87","","","16.27","2.98","1962","4","75.8","62.77","9065",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","52137","172A1729","","plot","118947","17CLPY1435","2","2","685","28","16","test","","","","","","","","","","","","","82","80","","","","","","10.8","11.87","162","80","","","14.15","3.66","2471","4","75.61","69.97","8326",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","60034","172L1484","","plot","119375","17CLPY1436","2","2","686","28","15","test","","","","","","","","","","","","","83","80","","","","","","12.73","10.56","163","85","","","15.09","3.33","2223","4","76.82","69.09","7247",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","60218","172L1464","","plot","119548","17CLPY1437","2","2","687","28","14","test","","","","","","","","","","","","","87","80","","","","","","14.05","11.84","167","86","","","18.66","4.05","2590","4","74.37","66.43","8002",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","50040","172M1668","","plot","119089","17CLPY1438","2","2","688","28","13","test","","","","","","","","","","","","","88","80","","","","","","15.4","15.24","168","91","","","17.21","4.05","2637","3","74.87","66.26","10139",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57553","172M1591","","plot","119408","17CLPY1439","2","2","689","28","12","test","","","","","","","","","","","","","89","80","","","","","","16.79","14.84","169","95","","","19.66","3.56","2249","3","73.08","69.13","9710",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","43046","172M1683","","plot","119461","17CLPY1440","2","2","690","28","11","test","","","","","","","","","","","","","89","80","","","","","","16.42","15.7","169","94","","","20.55","3.46","2162","3","72.51","67.74","10319",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","43294","172A1738","","plot","118974","17CLPY1441","2","2","691","28","10","test","","","","","","","","","","","","","87","80","","","","","","12.63","12.53","167","100","","","13.63","3.52","2391","3","77.83","69.82","8609",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58764","CLXL729","","plot","118874","17CLPY1442","2","2","692","28","9","check","","","","","","","","","","","","","85","80","","","","","","12.95","15.02","165","104","","","13.65","5.13","3483","4","72.81","53.05","10282",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46224","172L1575","","plot","119134","17CLPY1443","2","2","693","28","8","test","","","","","","","","","","","","","87","80","","","","","","16.15","14.21","167","101","","","17.1","3.84","2503","4","74.25","62.58","9370",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","50432","172L1515","","plot","119465","17CLPY1444","2","2","694","28","7","test","","","","","","","","","","","","","85","80","","","","","","13.67","12.16","165","82","","","17.69","2.68","1735","4","74.35","62.57","8255",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","51388","172L1487","","plot","119559","17CLPY1445","2","2","695","28","6","test","","","","","","","","","","","","","84","80","","","","","","13.84","13.35","164","90","","","13.52","4.87","3312","4","76.1","64.32","9045",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","56030","172L1576","","plot","119225","17CLPY1446","2","2","696","28","5","test","","","","","","","","","","","","","91","80","","","","","","15.92","11.78","171","91","","","21.2","1.95","1208","5","73.07","55.36","7789",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46682","172L1567","","plot","118850","17CLPY1447","2","2","697","28","4","test","","","","","","","","","","","","","85","80","","","","","","12.97","13.2","165","97","","","14.2","4.01","2706","4","73.01","65.28","9034",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46667","172L1414","","plot","118920","17CLPY1448","2","2","698","28","3","test","","","","","","","","","","","","","85","80","","","","","","14.69","12.33","165","89","","","14.74","3.22","2159","4","73.77","64.69","8272",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","52187","172L1521","","plot","119370","17CLPY1449","2","2","699","28","2","test","","","","","","","","","","","","","87","80","","","","","","15.39","11.82","167","91","","","13.7","3.55","2409","4","75.54","55.04","7864",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","60088","172M1628","","plot","119119","17CLPY1450","2","2","700","28","1","test","","","","","","","","","","","","","88","80","","","","","","16.83","15.88","168","92","","","12.14","4.9","3385","4","74.72","68.48","10386",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","54039","172M1671","","plot","118830","17CLPY1451","2","2","701","29","1","test","","","","","","","","","","","","","89","80","","","","","","20.64","14.69","169","90","","","13.11","4.8","3280","4","74.45","49.78","9167",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","41979","RU1902170","","plot","118882","17CLPY1452","2","2","702","29","2","test","","","","","","","","","","","","","84","80","","","","","","14.03","12.11","164","85","","","12.87","4.14","2837","3","74.58","68.11","8187",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44482","172L1389","","plot","119377","17CLPY1453","2","2","703","29","3","test","","","","","","","","","","","","","87","80","","","","","","14.14","11.13","167","87","","","15.37","2.53","1684","5","71.09","62.75","7515",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42521","172L1415","","plot","119313","17CLPY1454","2","2","704","29","4","test","","","","","","","","","","","","","86","80","","","","","","15.34","13.44","166","86","","","12.94","4.25","2910","4","73.11","64.92","8947",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","51674","172L1469","","plot","119564","17CLPY1455","2","2","705","29","5","test","","","","","","","","","","","","","91","80","","","","","","17.89","10.61","171","89","","","18.12","4.94","3181","5","74.39","56.78","6851",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58721","172L1431","","plot","119077","17CLPY1456","2","2","706","29","6","test","","","","","","","","","","","","","86","80","","","","","","14.58","11.14","166","90","","","13.57","4.55","3092","4","75.91","66.66","7483",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","54578","172L1559","","plot","118985","17CLPY1457","2","2","707","29","7","test","","","","","","","","","","","","","92","80","","","","","","16.13","11.19","172","83","","","15.41","3.66","2435","5","76.37","65.82","7380",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58141","172A1717","","plot","119011","17CLPY1458","2","2","708","29","8","test","","","","","","","","","","","","","85","80","","","","","","14.17","12.64","165","90","","","17.14","4.78","3115","5","76.48","67.39","8531",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44537","172L1410","","plot","119396","17CLPY1459","2","2","709","29","9","test","","","","","","","","","","","","","87","80","","","","","","16.91","14.66","167","88","","","17.43","3.3","2143","4","73.14","52.27","9579",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","58983","172L1401","","plot","119346","17CLPY1460","2","2","710","29","10","test","","","","","","","","","","","","","82","80","","","","","","12.41","10.46","162","81","","","16.78","3.57","2336","4","72.86","63.36","7205",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45131","172L1422","","plot","119393","17CLPY1461","2","2","711","29","11","test","","","","","","","","","","","","","85","80","","","","","","12.14","12.55","165","89","","","16.04","4.13","2727","4","74.98","66.49","8671",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48865","172L1399","","plot","119168","17CLPY1462","2","2","712","29","12","test","","","","","","","","","","","","","84","80","","","","","","12.41","10.36","164","91","","","19.62","3.11","1966","4","70.41","61.79","7136",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","50014","172L1376","","plot","119508","17CLPY1463","2","2","713","29","13","test","","","","","","","","","","","","","85","80","","","","","","12.76","14.36","165","96","","","15.83","4.45","2945","4","71.73","65.91","9851",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47225","172A1718","","plot","119178","17CLPY1464","2","2","714","29","14","test","","","","","","","","","","","","","85","80","","","","","","13.16","12.76","165","87","","","18.66","4.14","2648","4","76.46","67.49","8714",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","45408","172M1623","","plot","119419","17CLPY1465","2","2","715","29","15","test","","","","","","","","","","","","","89","80","","","","","","15.06","16.67","169","97","","","15.82","4.43","2932","4","75.42","70.19","11135",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","41799","172L1580","","plot","119128","17CLPY1466","2","2","716","29","16","test","","","","","","","","","","","","","84","80","","","","","","11.54","12.16","164","85","","","14.9","3.71","2483","4","75.3","69.88","8459",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","60445","172L1499","","plot","119087","17CLPY1467","2","2","717","29","17","test","","","","","","","","","","","","","84","80","","","","","","12.07","12.65","164","92","","","14.46","4","2691","4","72.1","62.71","8747",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46637","172L1569","","plot","118912","17CLPY1468","2","2","718","29","18","test","","","","","","","","","","","","","86","80","","","","","","16.62","11.54","166","83","","","15.33","3","1997","4","71.86","64.92","7566",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57326","172L1406","","plot","119263","17CLPY1469","2","2","719","29","19","test","","","","","","","","","","","","","","80","","","","","","","","","","","","14.17","3.34","2254","6","","","",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53225","172M1644","","plot","119254","17CLPY1470","2","2","720","29","20","test","","","","","","","","","","","","","86","80","","","","","","16.35","14.4","166","91","","","14.16","4.05","2734","3","73.6","60.62","9472",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","59308","CL172","","plot","119098","17CLPY1471","2","2","721","29","21","check","","","","","","","","","","","","","85","80","","","","","","12.14","14.32","165","80","","","18.21","3.88","2495","3","75.83","68.05","9894",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","47668","172L1538","","plot","119165","17CLPY1472","2","2","722","29","22","test","","","","","","","","","","","","","85","80","","","","","","11.32","13.64","165","90","","","11.78","3.86","2678","4","75.62","64.86","9512",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","49648","172A1721","","plot","119475","17CLPY1473","2","2","723","29","23","test","","","","","","","","","","","","","86","80","","","","","","11.25","10.71","166","87","","","13.37","4.44","3025","5","76.7","67.67","7474",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","56291","172L1403","","plot","119206","17CLPY1474","2","2","724","29","24","test","","","","","","","","","","","","","79","80","","","","","","11.83","12.44","159","95","","","12.34","3.56","2454","4","71.83","63.91","8625",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","46993","172L1520","","plot","118984","17CLPY1475","2","2","725","29","25","test","","","","","","","","","","","","","","80","","","","","","","","","","","","15.78","3.48","2305","6","","","",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","56819","172L1581","","plot","118901","17CLPY1476","2","2","726","30","25","test","","","","","","","","","","","","","83","80","","","","","","13.12","10.24","163","84","","","13.38","1.62","1103","4","72.69","56.7","6996",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","54455","172L1539","","plot","118942","17CLPY1477","2","2","727","30","24","test","","","","","","","","","","","","","82","80","","","","","","11.68","11.87","162","85","","","12.31","3.72","2565","4","76.0","71.16","8244",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","41867","172L1405","","plot","119074","17CLPY1478","2","2","728","30","23","test","","","","","","","","","","","","","83","80","","","","","","11.26","13","163","93","","","11.88","3.87","2682","4","73.2","65.65","9072",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42971","172A1734","","plot","118894","17CLPY1479","2","2","729","30","22","test","","","","","","","","","","","","","88","80","","","","","","11.89","12.03","168","91","","","12.73","4.38","3006","4","76.43","71.26","8335",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","57322","172L1568","","plot","118831","17CLPY1480","2","2","730","30","21","test","","","","","","","","","","","","","88","80","","","","","","11.68","12.48","168","90","","","13.33","3.72","2535","4","74.32","66.66","8668",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","51997","172L1466","","plot","118959","17CLPY1481","2","2","731","30","20","test","","","","","","","","","","","","","83","80","","","","","","11.18","11.67","163","95","","","17.96","3.87","2497","4","72.37","63.55","8151",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53996","172L1496","","plot","118918","17CLPY1482","2","2","732","30","19","test","","","","","","","","","","","","","83","80","","","","","","12.16","9.37","163","88","","","14.01","3.73","2522","4","75.71","68.32","6472",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","48743","172L1518","","plot","119158","17CLPY1483","2","2","733","30","18","test","","","","","","","","","","","","","84","80","","","","","","12.51","12.14","164","92","","","13.48","4.24","2885","5","73.85","68.68","8352",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44740","172M1625","","plot","119542","17CLPY1484","2","2","734","30","17","test","","","","","","","","","","","","","88","80","","","","","","14.99","14.66","168","96","","","13.56","3.7","2515","4","74.6","65.42","9800",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","42297","172L1479","","plot","118996","17CLPY1485","2","2","735","30","16","test","","","","","","","","","","","","","86","80","","","","","","13.55","11.75","166","89","","","16.03","4.42","2919","5","74.51","68.12","7988",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44334","172L1482","","plot","119156","17CLPY1486","2","2","736","30","15","test","","","","","","","","","","","","","85","80","","","","","","12.01","10.49","165","90","","","13.62","3.71","2520","6","74.31","64.7","7258",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","44012","172M1661","","plot","118997","17CLPY1487","2","2","737","30","14","test","","","","","","","","","","","","","88","80","","","","","","15.29","12","168","95","","","14.35","4.15","2795","4","73.2","44.67","7994",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","54031","172A1711","","plot","119485","17CLPY1488","2","2","738","30","13","test","","","","","","","","","","","","","86","80","","","","","","12.62","11.98","166","90","","","16.49","2.72","1786","4","73.05","65.89","8232",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","53681","172L1440","","plot","119030","17CLPY1489","2","2","739","30","12","test","","","","","","","","","","","","","87","80","","","","","","13.17","10.38","167","89","","","19.95","3.7","2329","5","74.9","69.05","7087",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","49106","172M1685","","plot","119237","17CLPY1490","2","2","740","30","11","test","","","","","","","","","","","","","85","80","","","","","","17.91","16.82","165","108","","","21.65","4.42","2723","4","69.17","63.21","10858",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","43199","172M1695","","plot","119460","17CLPY1491","2","2","741","30","10","test","","","","","","","","","","","","","86","80","","","","","","14.3","11","166","100","","","19.07","2.89","1839","6","74.65","53.23","7413",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","52520","172L1476","","plot","119107","17CLPY1492","2","2","742","30","9","test","","","","","","","","","","","","","87","80","","","","","","13.48","11.05","167","90","","","14.73","2.87","1924","5","72.0","65.54","7518",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","49603","172M1647","","plot","119201","17CLPY1493","2","2","743","30","8","test","","","","","","","","","","","","","87","80","","","","","","15.88","16.16","167","97","","","13.02","4.32","2955","4","75.48","69.65","10690",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","61085","172L1532","","plot","119024","17CLPY1494","2","2","744","30","7","test","","","","","","","","","","","","","89","80","","","","","","15.62","12.48","169","86","","","15.38","3.23","2149","5","74.19","64.54","8281",""
"2017","167","LSU Rice","LSU rice breeding program","320","PY_CL_TEST2_RRS_2017","Preliminary yield trial data","RCBD","","","","","","","","32","Rice Research Station","49963","172L1477","","plot","119354","17CLPY1495","2","2","745","30","6","test","","","","","","","","","","","","","","80","","","","","","","","","","","","14.03","2.96","2001","5","","","",""
